index,success,abs_start_detected,abs_start_fitted,samples_subtracted,alignment_correlation,fitted_cfo_hz,gain_real,gain_imag,power_before,power_after,suppression_db,fcs_pass,message
774,1,467944292,467944293,227565,0.856088342,693.118987,-146.179637,1671.55605,978611.604,802691.528,0.86061682,1,""
775,0,468770380,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 144871:222182."
776,0,469878660,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
777,1,470672365,470672365,266130,0.956877654,-183.692463,-577.107616,-845.005518,525903.368,460546.154,0.576327926,0,""
778,0,472827084,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.013 is below threshold 0.100."
779,0,473117772,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 175149
  required end (work)   : 443372 (buffer length 408501, short by 34871)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 327414 (recommended 377414)."
780,0,473505996,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 161942
  required end (work)   : 430165 (buffer length 408501, short by 21664)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 317661 (recommended 367661)."
781,0,473894220,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 148734
  required end (work)   : 416957 (buffer length 408501, short by 8456)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 307907 (recommended 357907)."
782,1,474450411,474450318,220003,0.943582483,-23625.2035,78.9391218,78.0023091,600606.183,599843.467,0.00551865556,0,""
783,1,474810781,474810782,284279,0.85607823,-13358.9036,262.357107,90.8908019,574368.992,569545.822,0.0366231514,0,""
784,1,475199787,475199756,279742,0.952981839,-29438.722,-22.9305965,-11.2248077,562627.541,562590.795,0.00028364873,0,""
785,0,475828588,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.037 is below threshold 0.100."
786,1,476311908,476311909,303183,0.857177551,-391.287481,-70.8331085,-1241.27614,617845.879,521218.64,0.738602154,0,""
787,0,476556268,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 134113:144864."
788,0,478823340,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 134113:144864."
789,0,479162796,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 189374
  required end (work)   : 457597 (buffer length 408501, short by 49096)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 337918 (recommended 387918)."
790,0,479352427,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
791,0,480369484,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.038 is below threshold 0.100."
792,0,480806476,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.014 is below threshold 0.100."
793,0,481097164,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 134113:144864."
794,1,481531716,481531716,227565,0.860857649,-2431.65021,-1214.6491,-2595.29078,1185226.87,672343.898,2.4621002,1,""
795,1,481919940,481919940,227565,0.858328992,-2514.63388,-2559.41303,-832.380628,1130467,678047.77,2.21997599,1,""
796,1,483126628,483126629,294865,0.857332034,-14492.2258,12.774141,-181.673811,599533.681,597481.002,0.0148948539,0,""
797,0,484277484,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.013 is below threshold 0.100."
798,0,485029485,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
799,0,485638060,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 134113:144864."
800,0,485977516,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 186325
  required end (work)   : 454548 (buffer length 408501, short by 46047)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 335667 (recommended 385667)."
801,1,486167147,486167147,291084,0.956623382,-19718.2135,-77.7184198,52.242728,590455.075,589908.087,0.00402509293,0,""
802,0,486546028,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.012 is below threshold 0.100."
803,0,486753964,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 159910
  required end (work)   : 428133 (buffer length 408501, short by 19632)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 316160 (recommended 366160)."
804,0,487142188,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 146702
  required end (work)   : 414925 (buffer length 408501, short by 6424)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 306407 (recommended 356407)."
805,0,487530412,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 134113:144864."
806,0,487869868,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 186326
  required end (work)   : 454549 (buffer length 408501, short by 46048)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 335667 (recommended 385667)."
807,0,488251340,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 182261
  required end (work)   : 450484 (buffer length 408501, short by 41983)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 332666 (recommended 382666)."
808,0,488639564,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 169054
  required end (work)   : 437277 (buffer length 408501, short by 28776)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 322913 (recommended 372913)."
809,0,489027788,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 155846
  required end (work)   : 424069 (buffer length 408501, short by 15568)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 313159 (recommended 363159)."
810,0,489416012,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 142638
  required end (work)   : 410861 (buffer length 408501, short by 2360)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 303406 (recommended 353406)."
811,1,490706542,490706543,319819,0.857117744,-14498.1981,-195.190507,-108.774674,652253.527,649145.842,0.0207415646,0,""
812,0,491683084,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 147717
  required end (work)   : 415940 (buffer length 408501, short by 7439)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 307156 (recommended 357156)."
813,0,492071308,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 134113:144864."
814,0,492410763,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 187343
  required end (work)   : 455566 (buffer length 408501, short by 47065)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 336418 (recommended 386418)."
815,0,492798988,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 174134
  required end (work)   : 442357 (buffer length 408501, short by 33856)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 326664 (recommended 376664)."
816,0,494103212,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.015 is below threshold 0.100."
817,0,494345132,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 134113:144864."
818,0,494885473,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
819,1,495167908,495167908,227565,0.858055105,-2892.77862,-1384.70469,-2077.27349,1123424.8,733938.981,1.84884051,1,""
820,0,497163627,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
821,0,497900139,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
822,0,498116332,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 148734
  required end (work)   : 416957 (buffer length 408501, short by 8456)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 307907 (recommended 357907)."
823,0,498504556,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 134113:144864."
824,0,499032893,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
825,0,499613708,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 171085
  required end (work)   : 439308 (buffer length 408501, short by 30807)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 324413 (recommended 374413)."
826,0,500145796,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 475574
  required end (work)   : 743797 (buffer length 530371, short by 213426)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 391658
  increase sample_num to at least 549266 (recommended 599266)."
827,0,500534020,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
828,0,501303716,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
829,0,503574539,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
830,0,504345735,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 425790
  required end (work)   : 694013 (buffer length 467900, short by 226113)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 345526
  increase sample_num to at least 512502 (recommended 562502)."
831,1,505097424,505097425,291840,0.857321964,-23924.5306,-7.74039435,-162.643669,591800.54,590140.518,0.0121992372,0,""
832,0,505416812,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.015 is below threshold 0.100."
833,0,505707500,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 134113:144864."
834,0,506046956,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 172102
  required end (work)   : 440325 (buffer length 408501, short by 31824)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 325164 (recommended 375164)."
835,0,506991372,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
836,0,507351180,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
837,0,508499596,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
838,0,509254252,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
839,1,510389259,510389259,226052,0.956528548,-6026.45306,-114.415487,1023.57672,672729.471,606457.096,0.450403716,0,""
840,0,510768139,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
841,0,510976075,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 159911
  required end (work)   : 428134 (buffer length 408501, short by 19633)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 316161 (recommended 366161)."
842,0,511364300,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 146702
  required end (work)   : 414925 (buffer length 408501, short by 6424)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 306407 (recommended 356407)."
843,1,511847620,511847621,227565,0.856218946,7610.96169,-113.833221,237.265534,973717.137,969377.173,0.019400249,1,""
844,0,512091980,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 186326
  required end (work)   : 454549 (buffer length 408501, short by 46048)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 335667 (recommended 385667)."
845,0,513249900,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 155846
  required end (work)   : 424069 (buffer length 408501, short by 15568)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 313159 (recommended 363159)."
846,0,513809749,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
847,1,514928654,514928654,300159,0.956682506,2036.94297,712.453289,-556.463072,610843.195,559766.925,0.379225061,0,""
848,0,516068972,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
849,0,516293420,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 134113:144864."
850,1,516727972,516727972,227565,0.860315329,-1379.79068,1818.1539,-2429.34793,1192422.59,617154.379,2.86036378,1,""
851,0,517021100,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 174134
  required end (work)   : 442357 (buffer length 408501, short by 33856)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 326664 (recommended 376664)."
852,1,517209981,517209981,260837,0.957285707,-19453.8706,-50.3567195,-41.0577168,547416.32,547156.24,0.00206384148,0,""
853,0,517553188,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
854,0,518567244,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 134113:144864."
855,1,519001796,519001796,227565,0.859800144,-1349.34965,-1009.72483,2802.71244,1175506.58,621081.364,2.77076567,1,""
856,0,519343692,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 144865:154080."
857,0,519622028,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 239629
  required end (work)   : 507854 (buffer length 408501, short by 99353)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 375031 (recommended 425031)."
858,0,522122252,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
859,0,522726668,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 134113:144864."
860,1,523255005,523255005,272936,0.957091603,888.440536,-335.499451,1150.56249,571522.165,481959.195,0.740228079,0,""
861,0,523644780,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
862,0,523835820,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 171085
  required end (work)   : 439308 (buffer length 408501, short by 30807)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 324413 (recommended 374413)."
863,0,524224044,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 157877
  required end (work)   : 426100 (buffer length 408501, short by 17599)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 314659 (recommended 364659)."
864,0,524756132,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 462366
  required end (work)   : 730589 (buffer length 497594, short by 232995)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 367454
  increase sample_num to at least 539512 (recommended 589512)."
865,1,525525828,525525828,306964,0.957494748,-13930.1004,-198.192699,201.780533,625439.578,620427.649,0.0349421642,0,""
866,0,525776940,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 144865:154080."
867,0,527029956,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
868,0,527438827,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
869,0,527799308,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.013 is below threshold 0.100."
870,1,528090340,528090340,227565,0.859043399,-1954.99105,-2374.11449,1656.97824,1145886.52,622308.018,2.65136214,1,""
871,1,528527332,528527333,306208,0.855329111,-34503.1779,0.232912162,-65.5084663,622760.121,622492.977,0.00186338334,0,""
872,1,528866788,528866788,227565,0.856570111,-6015.31643,-243.808618,-101.716073,1040244.62,1035861.61,0.0183374038,1,""
873,1,529689003,529689004,263862,0.855882954,-11570.205,67.6525996,198.306395,590210.524,587478.727,0.0201480409,0,""
874,0,529929612,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 134113:144864."
875,1,530364164,530364164,227565,0.859074381,-3825.87731,1648.54307,743.459425,1131195.68,926927.713,0.864918698,1,""
876,0,530657292,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 158894
  required end (work)   : 427117 (buffer length 408501, short by 18616)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 315410 (recommended 365410)."
877,1,531189380,531189381,297890,0.856986298,-5766.53325,89.5081815,-716.251634,606378.231,573741.96,0.240269892,0,""
878,0,531573292,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
879,1,531861540,531861540,227565,0.861110792,-1780.93405,-3032.63594,-1001.77888,1220587.88,583259.568,3.20707183,1,""
